new_id,fid,score
1163,80,4.0
1175,80,4.0
1184,80,4.0
1185,80,3.0
1188,80,6.0
1190,80,3.0
1191,80,6.0
1203,80,4.0
1208,80,4.0
1212,80,4.0
1229,80,5.0
1246,80,4.0
1258,80,2.0
1266,80,2.0
1269,80,5.0
1281,80,5.0
1286,80,4.0
1300,80,6.0
1302,80,5.0
1307,80,4.0
1311,80,3.0
1315,80,4.0
1327,80,3.0
1331,80,4.0
1339,80,4.0
1343,80,5.0
1351,80,4.0
1354,80,5.0
1362,80,5.0
1364,80,5.0
1365,80,3.0
1367,80,4.0
1378,80,3.0
1395,80,5.0
1416,80,2.0
1441,80,5.0
1443,80,4.0
1447,80,3.0
1449,80,3.0
1461,80,4.0
1465,80,3.0
1487,80,4.0
1493,80,5.0
1507,80,4.0
1508,80,5.0
1521,80,4.0
1523,80,5.0
1528,80,5.0
1529,80,6.0
1531,80,3.0
1532,80,5.0
1533,80,4.0
1535,80,5.0
1540,80,4.0
1541,80,6.0
1547,80,5.0
1548,80,5.0
1549,80,4.0
1567,80,4.0
1568,80,5.0
1569,80,5.0
1584,80,4.0
1585,80,2.0
1594,80,5.0
1603,80,5.0
1607,80,6.0
1614,80,5.0
1624,80,4.0
1631,80,5.0
1638,80,5.0
1643,80,4.0
1650,80,4.0
1652,80,5.0
1657,80,2.0
1659,80,5.0
1662,80,5.0
1674,80,3.0
1675,80,5.0
1677,80,5.0
1678,80,4.0
1685,80,5.0
1686,80,6.0
1689,80,5.0
1692,80,6.0
1693,80,5.0
1694,80,5.0
1696,80,2.0
1701,80,3.0
1704,80,4.0
1705,80,6.0
1706,80,3.0
1707,80,6.0
1714,80,5.0
1723,80,6.0
1729,80,5.0
1733,80,4.0
1737,80,5.0
1738,80,5.0
1744,80,4.0
1746,80,5.0
1754,80,4.0
1757,80,3.0
1762,80,6.0
1771,80,5.0
1778,80,4.0
1784,80,4.0
1788,80,5.0
1790,80,5.0
1793,80,5.0
1795,80,4.0
1797,80,4.0
1799,80,4.0
1809,80,6.0
1812,80,5.0
1816,80,4.0
1821,80,3.0
1829,80,5.0
1832,80,4.0
1843,80,4.0
1844,80,5.0
1845,80,4.0
1855,80,5.0
1858,80,5.0
1862,80,5.0
1866,80,3.0
1874,80,5.0
1879,80,4.0
1882,80,6.0
1885,80,3.0
1897,80,5.0
1906,80,4.0
1907,80,6.0
1911,80,3.0
1912,80,4.0
1919,80,4.0
1921,80,5.0
1922,80,5.0
1925,80,5.0
1928,80,5.0
1939,80,6.0
1952,80,5.0
8,81,4.0
10,81,5.0
21,81,6.0
36,81,3.0
41,81,5.0
45,81,4.0
48,81,2.0
50,81,3.0
51,81,5.0
58,81,5.0
59,81,5.0
69,81,5.0
70,81,5.0
81,81,2.0
83,81,3.0
88,81,4.0
89,81,3.0
94,81,5.0
101,81,3.0
102,81,4.0
103,81,4.0
111,81,6.0
120,81,3.0
127,81,4.0
145,81,5.0
159,81,4.0
161,81,6.0
171,81,3.0
183,81,2.0
184,81,3.0
198,81,3.0
202,81,6.0
214,81,5.0
215,81,5.0
219,81,5.0
225,81,2.0
229,81,4.0
232,81,2.0
234,81,6.0
238,81,2.0
248,81,5.0
259,81,2.0
262,81,3.0
265,81,3.0
281,81,2.0
285,81,3.0
287,81,2.0
291,81,5.0
293,81,2.0
296,81,4.0
303,81,2.0
305,81,4.0
308,81,2.0
318,81,3.0
323,81,4.0
333,81,2.0
338,81,3.0
347,81,3.0
348,81,5.0
354,81,4.0
364,81,2.0
366,81,4.0
367,81,4.0
372,81,6.0
373,81,1.0
390,81,3.0
391,81,6.0
393,81,5.0
402,81,4.0
412,81,5.0
425,81,2.0
426,81,5.0
427,81,6.0
429,81,4.0
470,81,3.0
482,81,3.0
496,81,4.0
497,81,5.0
500,81,2.0
508,81,4.0
517,81,4.0
518,81,3.0
531,81,3.0
556,81,3.0
560,81,3.0
573,81,5.0
591,81,2.0
607,81,4.0
611,81,3.0
615,81,5.0
616,81,6.0
628,81,6.0
635,81,4.0
636,81,4.0
645,81,2.0
648,81,4.0
653,81,4.0
662,81,6.0
675,81,5.0
695,81,2.0
700,81,3.0
715,81,3.0
722,81,4.0
723,81,5.0
726,81,6.0
728,81,5.0
737,81,3.0
742,81,4.0
750,81,2.0
752,81,4.0
770,81,5.0
776,81,4.0
781,81,3.0
783,81,3.0
784,81,2.0
790,81,4.0
792,81,3.0
798,81,5.0
799,81,5.0
806,81,4.0
809,81,5.0
818,81,6.0
828,81,4.0
831,81,5.0
832,81,5.0
838,81,5.0
847,81,4.0
860,81,5.0
880,81,2.0
883,81,4.0
898,81,3.0
905,81,5.0
925,81,4.0
926,81,3.0
961,81,3.0
968,81,3.0
970,81,5.0
993,81,1.0
998,81,5.0
1002,81,5.0
1013,81,5.0
1015,81,5.0
1028,81,2.0
1037,81,3.0
1041,81,4.0
1047,81,5.0
1069,81,4.0
1091,81,4.0
1102,81,4.0
1107,81,5.0
1108,81,2.0
1109,81,3.0
1112,81,5.0
1119,81,3.0
1120,81,3.0
1146,81,6.0
1150,81,3.0
1159,81,4.0
1162,81,4.0
1171,81,3.0
1188,81,4.0
1209,81,5.0
1212,81,4.0
1215,81,4.0
1224,81,6.0
1246,81,4.0
1256,81,4.0
1258,81,2.0
1284,81,4.0
1286,81,4.0
1307,81,4.0
1347,81,2.0
1354,81,5.0
1357,81,6.0
1364,81,5.0
1365,81,4.0
1367,81,5.0
1376,81,4.0
1383,81,5.0
1415,81,6.0
1416,81,2.0
1420,81,5.0
1423,81,5.0
1443,81,4.0
1459,81,6.0
1465,81,3.0
1466,81,3.0
1491,81,2.0
1494,81,4.0
1508,81,5.0
1549,81,5.0
1557,81,6.0
1584,81,5.0
1585,81,2.0
1598,81,5.0
1600,81,5.0
1607,81,5.0
1614,81,5.0
1662,81,5.0
1668,81,5.0
1696,81,3.0
1704,81,4.0
1729,81,5.0
1738,81,5.0
1743,81,4.0
1751,81,4.0
1754,81,6.0
1764,81,5.0
1772,81,5.0
1774,81,5.0
1776,81,5.0
1784,81,4.0
1811,81,5.0
1813,81,3.0
1816,81,5.0
1818,81,5.0
1828,81,6.0
1855,81,4.0
1858,81,5.0
1872,81,4.0
1874,81,4.0
1879,81,4.0
1883,81,4.0
1885,81,4.0
1894,81,3.0
1911,81,4.0
1916,81,4.0
1945,81,6.0
1952,81,6.0
10,82,4.0
14,82,5.0
16,82,6.0
19,82,4.0
24,82,4.0
36,82,6.0
41,82,3.0
48,82,3.0
49,82,6.0
69,82,5.0
71,82,5.0
81,82,2.0
88,82,4.0
89,82,3.0
103,82,4.0
105,82,3.0
111,82,4.0
127,82,4.0
135,82,3.0
151,82,4.0
183,82,3.0
184,82,3.0
198,82,3.0
202,82,5.0
204,82,5.0
207,82,5.0
215,82,4.0
218,82,5.0
225,82,3.0
232,82,3.0
233,82,6.0
236,82,5.0
238,82,2.0
249,82,6.0
251,82,4.0
259,82,3.0
262,82,3.0
267,82,5.0
281,82,2.0
286,82,5.0
287,82,3.0
293,82,3.0
294,82,4.0
296,82,4.0
303,82,2.0
305,82,4.0
308,82,2.0
313,82,5.0
317,82,5.0
318,82,3.0
320,82,4.0
323,82,4.0
332,82,3.0
333,82,3.0
334,82,4.0
340,82,3.0
353,82,4.0
364,82,2.0
373,82,4.0
376,82,3.0
386,82,5.0
393,82,5.0
397,82,6.0
402,82,4.0
404,82,6.0
412,82,6.0
415,82,3.0
424,82,6.0
425,82,1.0
429,82,4.0
439,82,3.0
470,82,4.0
497,82,5.0
500,82,2.0
501,82,5.0
504,82,3.0
508,82,4.0
517,82,5.0
518,82,4.0
521,82,5.0
547,82,5.0
556,82,4.0
571,82,5.0
583,82,5.0
591,82,3.0
598,82,6.0
607,82,4.0
611,82,3.0
615,82,4.0
616,82,5.0
637,82,5.0
640,82,5.0
645,82,2.0
646,82,3.0
653,82,5.0
654,82,4.0
656,82,6.0
684,82,6.0
695,82,3.0
700,82,3.0
711,82,3.0
722,82,5.0
723,82,5.0
728,82,5.0
730,82,5.0
731,82,5.0
737,82,3.0
742,82,4.0
747,82,3.0
750,82,2.0
755,82,4.0
770,82,5.0
779,82,5.0
784,82,2.0
785,82,5.0
790,82,5.0
792,82,4.0
797,82,3.0
798,82,5.0
804,82,4.0
806,82,4.0
809,82,5.0
816,82,5.0
821,82,4.0
827,82,5.0
828,82,5.0
838,82,5.0
857,82,4.0
872,82,6.0
880,82,3.0
885,82,4.0
898,82,3.0
905,82,5.0
906,82,5.0
915,82,5.0
921,82,5.0
925,82,4.0
926,82,3.0
943,82,5.0
945,82,4.0
957,82,6.0
961,82,4.0
968,82,4.0
969,82,5.0
982,82,5.0
993,82,2.0
998,82,4.0
1002,82,5.0
1013,82,5.0
1020,82,5.0
1028,82,2.0
1037,82,3.0
1041,82,4.0
1049,82,6.0
1051,82,6.0
1088,82,3.0
1102,82,4.0
1104,82,5.0
1107,82,5.0
1108,82,3.0
1109,82,3.0
1110,82,4.0
1118,82,6.0
1119,82,4.0
1120,82,3.0
1123,82,5.0
1127,82,6.0
1134,82,6.0
1140,82,4.0
1146,82,6.0
1162,82,4.0
1163,82,4.0
1171,82,3.0
1175,82,4.0
1184,82,4.0
1203,82,4.0
1212,82,4.0
1233,82,5.0
1246,82,5.0
1249,82,5.0
1258,82,3.0
1266,82,5.0
1286,82,4.0
1288,82,5.0
1306,82,6.0
1307,82,5.0
1311,82,4.0
1312,82,4.0
1313,82,5.0
1314,82,5.0
1317,82,4.0
1331,82,5.0
1354,82,5.0
1358,82,4.0
1364,82,5.0
1367,82,5.0
1375,82,5.0
1376,82,4.0
1383,82,5.0
1402,82,6.0
1416,82,1.0
1420,82,6.0
1441,82,5.0
1447,82,5.0
1457,82,4.0
1460,82,4.0
1465,82,4.0
1476,82,6.0
1487,82,5.0
1494,82,5.0
1508,82,4.0
1538,82,4.0
1540,82,4.0
1548,82,5.0
1549,82,5.0
1567,82,5.0
1582,82,5.0
1584,82,5.0
1585,82,4.0
1594,82,5.0
1609,82,5.0
1614,82,5.0
1616,82,4.0
1618,82,6.0
1650,82,3.0
1652,82,4.0
1690,82,3.0
1696,82,3.0
1703,82,5.0
1704,82,4.0
1705,82,6.0
1706,82,5.0
1714,82,5.0
1729,82,5.0
1738,82,5.0
1771,82,5.0
1790,82,5.0
1794,82,4.0
1795,82,5.0
1802,82,5.0
1821,82,4.0
1843,82,5.0
1852,82,4.0
1855,82,5.0
1862,82,5.0
1866,82,4.0
1879,82,5.0
1891,82,4.0
1908,82,6.0
1909,82,5.0
1921,82,5.0
1952,82,5.0
10,83,3.0
16,83,6.0
27,83,6.0
36,83,3.0
38,83,3.0
41,83,3.0
43,83,5.0
48,83,2.0
50,83,6.0
58,83,6.0
59,83,6.0
60,83,6.0
61,83,6.0
65,83,5.0
69,83,5.0
73,83,5.0
76,83,5.0
81,83,3.0
86,83,5.0
89,83,1.0
94,83,6.0
100,83,5.0
102,83,5.0
103,83,5.0
105,83,3.0
110,83,6.0
111,83,5.0
115,83,6.0
130,83,5.0
133,83,2.0
135,83,3.0
139,83,4.0
144,83,3.0
146,83,4.0
153,83,4.0
165,83,3.0
168,83,6.0
183,83,5.0
184,83,3.0
191,83,5.0
198,83,6.0
202,83,6.0
206,83,6.0
211,83,4.0
213,83,5.0
214,83,5.0
215,83,6.0
218,83,5.0
225,83,4.0
229,83,5.0
232,83,4.0
234,83,6.0
235,83,6.0
237,83,1.0
238,83,3.0
248,83,5.0
249,83,6.0
253,83,2.0
259,83,4.0
261,83,6.0
262,83,1.0
268,83,6.0
281,83,5.0
285,83,4.0
287,83,3.0
291,83,6.0
293,83,3.0
294,83,4.0
296,83,6.0
303,83,2.0
305,83,5.0
314,83,2.0
317,83,2.0
318,83,5.0
320,83,5.0
323,83,5.0
329,83,1.0
332,83,3.0
337,83,5.0
340,83,2.0
357,83,5.0
364,83,2.0
366,83,6.0
368,83,6.0
371,83,6.0
373,83,5.0
376,83,2.0
383,83,6.0
386,83,5.0
393,83,6.0
397,83,6.0
402,83,6.0
407,83,4.0
415,83,6.0
423,83,6.0
429,83,4.0
439,83,4.0
444,83,6.0
447,83,6.0
465,83,6.0
470,83,5.0
485,83,3.0
488,83,3.0
490,83,3.0
497,83,6.0
500,83,4.0
508,83,5.0
517,83,6.0
518,83,5.0
521,83,3.0
544,83,6.0
546,83,1.0
556,83,5.0
557,83,5.0
560,83,4.0
563,83,6.0
564,83,5.0
571,83,6.0
572,83,6.0
573,83,6.0
583,83,6.0
587,83,6.0
591,83,4.0
598,83,6.0
608,83,5.0
611,83,4.0
613,83,6.0
616,83,6.0
626,83,5.0
627,83,6.0
645,83,2.0
649,83,6.0
650,83,6.0
653,83,6.0
654,83,5.0
669,83,6.0
675,83,6.0
682,83,6.0
684,83,3.0
695,83,2.0
698,83,5.0
700,83,2.0
716,83,4.0
722,83,6.0
723,83,6.0
727,83,3.0
728,83,6.0
742,83,6.0
750,83,4.0
760,83,6.0
761,83,6.0
768,83,5.0
770,83,6.0
775,83,5.0
776,83,6.0
784,83,3.0
785,83,5.0
792,83,6.0
805,83,3.0
807,83,6.0
819,83,6.0
825,83,6.0
827,83,6.0
828,83,6.0
837,83,6.0
838,83,5.0
863,83,6.0
868,83,4.0
872,83,6.0
873,83,3.0
876,83,6.0
880,83,2.0
888,83,5.0
899,83,6.0
900,83,2.0
905,83,6.0
906,83,6.0
915,83,6.0
920,83,5.0
925,83,5.0
926,83,5.0
936,83,6.0
940,83,4.0
945,83,6.0
956,83,5.0
961,83,5.0
982,83,5.0
993,83,2.0
997,83,6.0
998,83,6.0
1002,83,5.0
1013,83,5.0
1014,83,6.0
1019,83,6.0
1020,83,5.0
1025,83,4.0
1028,83,4.0
1037,83,5.0
1040,83,6.0
1047,83,6.0
1053,83,5.0
1054,83,6.0
1089,83,6.0
1090,83,5.0
1104,83,5.0
1108,83,5.0
1109,83,2.0
1114,83,5.0
1119,83,5.0
1120,83,4.0
1134,83,6.0
1137,83,6.0
1146,83,6.0
1147,83,4.0
1156,83,5.0
1162,83,6.0
1163,83,6.0
1164,83,5.0
1171,83,3.0
1175,83,6.0
1185,83,4.0
1190,83,5.0
1195,83,4.0
1207,83,4.0
1221,83,6.0
1246,83,6.0
1248,83,3.0
1258,83,2.0
1266,83,4.0
1284,83,6.0
1307,83,6.0
1311,83,5.0
1312,83,4.0
1337,83,6.0
1341,83,6.0
1343,83,5.0
1347,83,3.0
1354,83,6.0
1358,83,6.0
1367,83,6.0
1376,83,5.0
1378,83,6.0
1379,83,6.0
1383,83,6.0
1400,83,3.0
1416,83,1.0
1417,83,5.0
1423,83,6.0
1436,83,6.0
1443,83,6.0
1445,83,6.0
1457,83,6.0
1460,83,4.0
1465,83,2.0
1471,83,6.0
1472,83,6.0
1487,83,6.0
1496,83,5.0
1502,83,6.0
1507,83,6.0
1508,83,6.0
1523,83,6.0
1531,83,6.0
1540,83,6.0
1569,83,5.0
1584,83,5.0
1585,83,3.0
1590,83,4.0
1601,83,6.0
1638,83,6.0
1656,83,4.0
1657,83,3.0
1661,83,6.0
1665,83,6.0
1677,83,6.0
1683,83,6.0
1685,83,6.0
1686,83,6.0
1693,83,6.0
1703,83,6.0
1704,83,6.0
1706,83,4.0
1722,83,3.0
1728,83,6.0
1729,83,6.0
1733,83,5.0
1744,83,4.0
1745,83,6.0
1746,83,6.0
1753,83,6.0
1757,83,5.0
1758,83,5.0
1764,83,5.0
1771,83,5.0
1774,83,6.0
1788,83,6.0
1793,83,4.0
1794,83,4.0
1795,83,6.0
1802,83,4.0
1814,83,3.0
1818,83,6.0
1835,83,5.0
1837,83,6.0
1846,83,6.0
1847,83,6.0
1850,83,4.0
1855,83,3.0
1856,83,6.0
1860,83,5.0
1861,83,5.0
1862,83,6.0
1863,83,6.0
1869,83,5.0
1872,83,6.0
1874,83,6.0
1879,83,6.0
1885,83,6.0
1894,83,5.0
1903,83,6.0
1911,83,6.0
1919,83,5.0
1952,83,6.0
1953,83,4.0
24,84,5.0
65,84,4.0
71,84,4.0
81,84,3.0
102,84,2.0
103,84,4.0
135,84,3.0
139,84,4.0
146,84,4.0
151,84,3.0
184,84,3.0
198,84,5.0
215,84,6.0
218,84,3.0
232,84,2.0
238,84,4.0
281,84,1.0
285,84,2.0
287,84,4.0
294,84,5.0
296,84,6.0
303,84,2.0
305,84,6.0
318,84,4.0
323,84,5.0
354,84,5.0
364,84,2.0
368,84,6.0
373,84,4.0
386,84,2.0
391,84,5.0
402,84,5.0
412,84,5.0
425,84,2.0
470,84,3.0
472,84,4.0
473,84,4.0
500,84,1.0
503,84,5.0
508,84,3.0
517,84,5.0
518,84,4.0
556,84,5.0
576,84,5.0
583,84,4.0
591,84,4.0
607,84,1.0
611,84,3.0
635,84,6.0
640,84,5.0
645,84,2.0
646,84,5.0
651,84,5.0
675,84,5.0
681,84,4.0
700,84,3.0
715,84,4.0
722,84,3.0
723,84,5.0
737,84,5.0
738,84,5.0
750,84,4.0
752,84,6.0
770,84,5.0
791,84,4.0
806,84,6.0
823,84,3.0
828,84,4.0
838,84,5.0
862,84,6.0
880,84,2.0
886,84,5.0
900,84,2.0
905,84,5.0
925,84,3.0
926,84,3.0
993,84,1.0
998,84,3.0
1006,84,5.0
1025,84,5.0
1037,84,4.0
1041,84,4.0
1053,84,4.0
1088,84,2.0
1104,84,5.0
1108,84,3.0
1109,84,3.0
1120,84,5.0
1134,84,4.0
1140,84,4.0
1146,84,5.0
1150,84,4.0
1175,84,5.0
1190,84,3.0
1234,84,6.0
1246,84,4.0
1258,84,2.0
1311,84,5.0
1327,84,3.0
1354,84,3.0
1365,84,5.0
1378,84,5.0
1383,84,5.0
1416,84,1.0
1459,84,5.0
1460,84,5.0
1471,84,5.0
1584,84,4.0
1585,84,2.0
1600,84,6.0
1638,84,4.0
1672,84,6.0
1687,84,4.0
1696,84,2.0
1703,84,6.0
1704,84,6.0
1706,84,4.0
1716,84,6.0
1753,84,6.0
1805,84,6.0
1814,84,4.0
1818,84,6.0
1821,84,5.0
1843,84,4.0
1861,84,5.0
1879,84,5.0
1885,84,6.0
1894,84,6.0
1899,84,6.0
1952,84,4.0
10,85,4.0
41,85,6.0
59,85,4.0
71,85,4.0
76,85,4.0
81,85,3.0
102,85,3.0
111,85,4.0
151,85,3.0
198,85,5.0
215,85,6.0
232,85,2.0
238,85,4.0
239,85,4.0
251,85,5.0
262,85,3.0
281,85,2.0
285,85,2.0
303,85,2.0
318,85,4.0
323,85,5.0
354,85,5.0
364,85,2.0
383,85,5.0
393,85,6.0
402,85,6.0
412,85,4.0
425,85,3.0
444,85,3.0
470,85,4.0
472,85,4.0
500,85,2.0
503,85,4.0
506,85,5.0
508,85,3.0
517,85,4.0
518,85,4.0
556,85,5.0
591,85,4.0
607,85,1.0
611,85,4.0
615,85,4.0
619,85,5.0
637,85,3.0
640,85,3.0
645,85,2.0
646,85,5.0
700,85,2.0
723,85,5.0
737,85,5.0
742,85,5.0
750,85,3.0
753,85,5.0
770,85,4.0
791,85,5.0
804,85,5.0
873,85,5.0
905,85,5.0
906,85,6.0
925,85,5.0
926,85,4.0
985,85,5.0
993,85,1.0
998,85,2.0
1037,85,4.0
1041,85,5.0
1088,85,3.0
1090,85,4.0
1108,85,4.0
1109,85,3.0
1123,85,5.0
1146,85,5.0
1150,85,5.0
1188,85,6.0
1197,85,4.0
1236,85,5.0
1246,85,4.0
1250,85,5.0
1258,85,2.0
1260,85,6.0
1266,85,5.0
1295,85,5.0
1311,85,5.0
1327,85,4.0
1354,85,2.0
1376,85,4.0
1378,85,4.0
1416,85,2.0
1494,85,4.0
1584,85,4.0
1585,85,3.0
1593,85,5.0
1596,85,3.0
1627,85,5.0
1696,85,2.0
1764,85,3.0
1811,85,4.0
1814,85,5.0
1821,85,6.0
1843,85,4.0
1899,85,5.0
1952,85,3.0
27,86,3.0
37,86,6.0
39,86,5.0
58,86,5.0
81,86,3.0
103,86,4.0
105,86,5.0
111,86,5.0
127,86,4.0
144,86,2.0
151,86,3.0
198,86,5.0
229,86,6.0
232,86,1.0
234,86,5.0
238,86,4.0
239,86,3.0
261,86,6.0
262,86,2.0
268,86,6.0
281,86,2.0
287,86,3.0
296,86,6.0
303,86,2.0
318,86,4.0
323,86,5.0
333,86,2.0
337,86,5.0
354,86,5.0
364,86,1.0
368,86,6.0
398,86,6.0
402,86,5.0
412,86,5.0
425,86,2.0
470,86,3.0
500,86,1.0
508,86,3.0
517,86,2.0
518,86,3.0
556,86,6.0
557,86,5.0
564,86,3.0
591,86,4.0
607,86,2.0
611,86,3.0
645,86,2.0
684,86,6.0
700,86,3.0
728,86,6.0
737,86,4.0
742,86,5.0
750,86,2.0
768,86,5.0
770,86,3.0
792,86,4.0
809,86,5.0
827,86,4.0
840,86,6.0
872,86,5.0
873,86,3.0
880,86,2.0
905,86,4.0
906,86,5.0
920,86,5.0
925,86,4.0
926,86,4.0
993,86,1.0
998,86,3.0
1037,86,4.0
1041,86,4.0
1088,86,2.0
1108,86,4.0
1109,86,3.0
1146,86,5.0
1150,86,4.0
1184,86,6.0
1246,86,4.0
1252,86,6.0
1258,86,1.0
1312,86,6.0
1327,86,4.0
1354,86,4.0
1376,86,4.0
1378,86,4.0
1416,86,1.0
1584,86,4.0
1585,86,4.0
1696,86,3.0
1701,86,5.0
1706,86,5.0
1753,86,6.0
1843,86,5.0
1858,86,6.0
1882,86,6.0
1891,86,4.0
1899,86,5.0
1938,86,6.0
55,87,5.0
59,87,5.0
81,87,2.0
94,87,5.0
111,87,5.0
146,87,4.0
151,87,3.0
153,87,4.0
156,87,4.0
164,87,6.0
198,87,5.0
232,87,1.0
239,87,4.0
261,87,6.0
262,87,2.0
281,87,1.0
287,87,3.0
293,87,2.0
296,87,6.0
303,87,2.0
305,87,4.0
318,87,4.0
323,87,5.0
337,87,5.0
347,87,5.0
354,87,5.0
364,87,2.0
376,87,3.0
386,87,3.0
402,87,5.0
404,87,5.0
412,87,4.0
425,87,1.0
429,87,6.0
470,87,3.0
490,87,4.0
500,87,1.0
508,87,2.0
517,87,2.0
518,87,3.0
521,87,5.0
554,87,5.0
556,87,5.0
560,87,5.0
564,87,6.0
591,87,4.0
598,87,3.0
607,87,1.0
611,87,3.0
645,87,2.0
654,87,6.0
700,87,4.0
722,87,6.0
728,87,6.0
742,87,5.0
750,87,3.0
752,87,6.0
762,87,6.0
768,87,5.0
770,87,6.0
809,87,6.0
827,87,5.0
871,87,5.0
873,87,5.0
876,87,6.0
880,87,2.0
906,87,4.0
920,87,5.0
925,87,6.0
926,87,3.0
993,87,2.0
998,87,3.0
1001,87,6.0
1037,87,4.0
1041,87,4.0
1088,87,2.0
1089,87,6.0
1090,87,4.0
1107,87,5.0
1108,87,4.0
1109,87,3.0
1142,87,5.0
1146,87,5.0
1150,87,5.0
1252,87,3.0
1255,87,3.0
1258,87,2.0
1266,87,3.0
1327,87,3.0
1354,87,2.0
1358,87,5.0
1365,87,6.0
1376,87,4.0
1378,87,4.0
1416,87,2.0
1452,87,4.0
1458,87,5.0
1494,87,2.0
1508,87,5.0
1514,87,5.0
1577,87,3.0
1584,87,3.0
1596,87,4.0
1677,87,5.0
1696,87,4.0
1731,87,5.0
1801,87,5.0
1802,87,5.0
1806,87,6.0
1818,87,6.0
1843,87,5.0
1850,87,5.0
1855,87,4.0
1861,87,6.0
1885,87,6.0
1899,87,6.0
10,88,6.0
16,88,2.0
24,88,3.0
36,88,3.0
48,88,2.0
58,88,4.0
61,88,2.0
65,88,3.0
69,88,4.0
71,88,4.0
81,88,2.0
88,88,5.0
89,88,2.0
94,88,4.0
102,88,3.0
103,88,2.0
105,88,2.0
110,88,4.0
127,88,3.0
128,88,6.0
134,88,5.0
135,88,5.0
144,88,3.0
145,88,4.0
156,88,3.0
165,88,3.0
183,88,1.0
184,88,2.0
186,88,4.0
192,88,3.0
194,88,2.0
198,88,2.0
199,88,4.0
204,88,4.0
206,88,4.0
212,88,4.0
215,88,4.0
225,88,2.0
233,88,5.0
234,88,4.0
236,88,5.0
238,88,2.0
239,88,4.0
245,88,6.0
246,88,3.0
249,88,4.0
259,88,3.0
261,88,6.0
262,88,3.0
265,88,6.0
281,88,2.0
285,88,2.0
287,88,2.0
291,88,5.0
293,88,3.0
296,88,4.0
303,88,3.0
305,88,3.0
306,88,5.0
308,88,2.0
311,88,2.0
313,88,5.0
317,88,4.0
318,88,3.0
323,88,4.0
333,88,2.0
334,88,5.0
337,88,3.0
340,88,1.0
351,88,3.0
354,88,3.0
364,88,2.0
371,88,5.0
373,88,2.0
376,88,2.0
386,88,5.0
393,88,4.0
399,88,3.0
402,88,3.0
404,88,4.0
412,88,5.0
415,88,2.0
429,88,3.0
439,88,2.0
443,88,2.0
444,88,4.0
447,88,1.0
463,88,3.0
465,88,3.0
466,88,6.0
470,88,2.0
472,88,3.0
479,88,4.0
485,88,3.0
489,88,3.0
494,88,3.0
496,88,3.0
500,88,3.0
503,88,2.0
505,88,3.0
508,88,4.0
513,88,5.0
518,88,3.0
521,88,3.0
547,88,4.0
556,88,4.0
560,88,3.0
563,88,5.0
564,88,4.0
568,88,3.0
570,88,4.0
571,88,4.0
591,88,2.0
598,88,3.0
611,88,3.0
613,88,4.0
615,88,2.0
636,88,3.0
645,88,2.0
648,88,3.0
653,88,4.0
654,88,3.0
669,88,5.0
675,88,3.0
681,88,2.0
695,88,3.0
700,88,2.0
703,88,3.0
712,88,4.0
715,88,3.0
722,88,2.0
723,88,4.0
728,88,5.0
737,88,3.0
742,88,4.0
750,88,2.0
754,88,3.0
768,88,3.0
770,88,4.0
771,88,2.0
776,88,3.0
781,88,2.0
784,88,2.0
785,88,3.0
786,88,3.0
789,88,4.0
791,88,4.0
792,88,1.0
805,88,3.0
809,88,5.0
821,88,3.0
828,88,2.0
832,88,4.0
838,88,4.0
850,88,1.0
859,88,3.0
871,88,4.0
872,88,4.0
873,88,3.0
880,88,2.0
895,88,4.0
906,88,4.0
917,88,5.0
921,88,4.0
924,88,5.0
925,88,3.0
926,88,1.0
928,88,4.0
929,88,3.0
940,88,3.0
945,88,3.0
949,88,3.0
956,88,5.0
957,88,5.0
959,88,5.0
968,88,2.0
970,88,4.0
982,88,4.0
993,88,2.0
998,88,4.0
1002,88,4.0
1013,88,4.0
1017,88,3.0
1019,88,4.0
1020,88,4.0
1025,88,4.0
1028,88,2.0
1037,88,2.0
1041,88,3.0
1047,88,4.0
1053,88,5.0
1054,88,5.0
1073,88,5.0
1085,88,6.0
1091,88,3.0
1093,88,5.0
1099,88,4.0
1102,88,4.0
1107,88,5.0
1108,88,3.0
1109,88,2.0
1118,88,5.0
1119,88,3.0
1120,88,3.0
1122,88,4.0
1123,88,5.0
1124,88,4.0
1127,88,4.0
1132,88,2.0
1142,88,4.0
1146,88,4.0
1147,88,3.0
1150,88,3.0
1156,88,3.0
1158,88,4.0
1162,88,3.0
1163,88,4.0
1171,88,2.0
1175,88,3.0
1182,88,3.0
1184,88,4.0
1185,88,4.0
1192,88,4.0
1203,88,4.0
1209,88,4.0
1214,88,3.0
1231,88,5.0
1234,88,4.0
1236,88,4.0
1241,88,4.0
1246,88,3.0
1252,88,5.0
1254,88,3.0
1258,88,3.0
1260,88,3.0
1279,88,6.0
1281,88,5.0
1286,88,4.0
1288,88,4.0
1307,88,4.0
1313,88,4.0
1314,88,5.0
1327,88,3.0
1331,88,4.0
1339,88,3.0
1343,88,5.0
1347,88,3.0
1354,88,4.0
1364,88,4.0
1365,88,4.0
1371,88,3.0
1374,88,3.0
1378,88,2.0
1416,88,2.0
1448,88,5.0
1452,88,4.0
1459,88,5.0
1465,88,3.0
1472,88,5.0
1476,88,6.0
1487,88,4.0
1502,88,6.0
1507,88,3.0
1508,88,4.0
1528,88,5.0
1548,88,4.0
